10243119719122	 REiaojrCCvLB76FhQPnd2a6vtysEkFZXGv
10177288429953	 RYPYE8jBLh1BGmykVygu9dLgCtRHcg6ovj
10014800146631	 RSeakJoUh9WsX7JjwWfTGgtXTqRiCQ9PzW
10001316754127	 RY6iXibm3rVgCgQFWJBWjnZxLp8BztMNfx
10000100000000	 RHViPECRDbQXa9cvp2nkCAkbYpFQE6rgfs
10000100000000	 RAGzhSbMnoC1s6kB353B1UHbHnxvZbq4no
10000076545100	 RNQv136zmSc13CpZaXejJQQfHewtStdSb4
10000059927572	 RFVtUH3qRNDCbNYmvqE6w8PG5AgXxru7if
10000000000000	 RHMpE5jQ2JYkST3QPNvWfvCwXe7dMZEK4L
10000000000000	 RSSMZ8owZSrr48ER2vCxN5JjaDpu83Jd6S
10000000000000	 RBUeX4SaPG4sifdtojnbeTNsDxDYmF7kx1
10000000000000	 RTQqsSDgsPVAYbyQcSWwBQAQf5sHeAE3sP
10000000000000	 RHVs2KaCTGUMNv3cyWiG1jkEvZjigbCnD2
10000000000000	 RGZRU4FwnNanHF47swrQLPHHBnnXUMfkAH
9999999990000	 RMHMnXxEWvEUts8WqkufMG4jrBc91smnWA
9999999990000	 RTvwsdJLBro8Htee5KHz9jGdMm3BvU9VqV
9778420282775	 RQNX8jpgQYR3WBitCrjGQ6nGt1HnX5Qcie
9745800000000	 REMc7AAcvyYQr6FQZPok3huT6mz6pgKcHW
9683152493750	 RBoQRMAn8txSuC4n49V5sYXofMeYwacvnD
9683152493750	 RRRWieSx6e2ANSukRrFaRSyF2ikYiqTqbH
9570300000000	 RKeZm1J91uMytEAEtH4kHtaxsQBS3SNF4p
9382557218145	 RA19fjPvkNT5RsphFrDryvdpGZprAkhPcR
9254665068521	 REtSk48dHY2aJLUzyXXmdnba8NmaKm78Ts
9000720204697	 RU5G279Daxz6TdLQSmEJP6eQ7GVbviD1T8
8995000000000	 RQRRYxpwKcJunDvc4JJovxYh3UWX2nmorj
8943600000000	 REbV2nRwPWFAdrW2BzmjpDpxTNErm2468m
8914130260629	 RWEdcnu36vgBPY8aLiyG4PFC1oCW8hJzf1
8846024801640	 RXJ6psAu631hkLkjstGgze8Y5AkLUtoWv9
8833163701085	 RHfYiTKbPTH6pxCXa3wrrti9TmDkWxyXNp
8714837244375	 RSqXWQNJTdiiP2L6Q8Pd6nzd3DyN7TzpNF
8540858085504	 RNApxFjWGGwuTMV6C2PB1zoPCAChpEhMwn
8500216200000	 RWWfBTJFe9oNtHGdzFLTEXEPgQ9sDwEV14
8480499998750	 RV25zizocv445ht9My45WaxpGuAC42cxLa
8453031963706	 RCnTFxuA3vANLWXwLw3Qm3uQdH2APL5v3c
8426223873411	 RR8gGnWSMmNDQtHJprtVM9UNsA3YsrHb7P
8399999000000	 RHkL7jSp9MYrfarLmeyWRdTggntP4UAB2V
8353518072583	 RHV2As4rox97BuE3LK96vMeNY8VsGRTmBj
8333321036121	 REDocWFMCjY9JDTf7WYQwyPesHZd7RUT9L
8305646062928	 RSQ7gWL87XJJAus8nYBDtKQS2M8CLJD4Jg
8278728608503	 RJ6YTET3uzjgkB1goqqNCSFWHNjveja7cK
8272300000000	 RMLzuUuBQpcsZNgxNqyHRxMDvekV5PUdVt
8222222190001	 RQqWxBcKbeLnP3FBYSBxunXwSwohCaEiZy
8085031764423	 RNJuU3xTmje9u1nvr6QdWiwHGi4MQvTqRU
8000000000000	 RR7Wi4Yvu4FvnVYNyzDBkzNbxZ7Nhe8w6m
7984400010000	 RYbpkf5CKA4TmePHYTRHnj4axXyh8UCPF3
7950447250575	 RRbMnkackwPUf4VxvFYkfwzkjakEKpTMBb
7944686928282	 RDCjGgoZ1tvCWop6m5wPYkr83wdFrofF6M
7827688762330	 RFuViB9osYsAsweasasCj4wnrqJye4uuhA
7743506046881	 RWqHqh1Zzzgjif4wtc46z9eohvbB1ZwZqG
7471364535171	 RU13DzaCYYy2sCHNqDswjypKo89pPE3wDr
7440000100000	 RAN3S3D84DN414npKLbKQsxGHZZ4Nyy3oZ
7385041215449	 RKFfw4F2SXsK7S2cutNzsPDxUS7mXFkJiJ
7359699100000	 RNpy1qhRkfAVnby6mFS54rpxGwXF8uxrJm
7353276998360	 RT7L8ybv1ezUCrVE2BX7xLJUhyeEJ67aEr
7345883078777	 RW3zLaRcqyBK7CkbKLVMaE3MirfoGxueW8
7320339444888	 RG3aFppU5tfMY1cRn58K6PFYupCCr5B3Z9
7240669933380	 RNdqHx26GWy9bk8MtmH1UiXjQcXE4RKK2P
7140000100000	 RQYVD51MLMjFzHAummHw1gHcxasL38o6GU
6999999995000	 RVMtoPmL8SiHCXSceMmxwpScAhDgsVvTZc
6999999800000	 RAArRyqerCUs6m6DDqC8qD8y8FxuWjU3SB
6987316186866	 RLqs6ojheGd5ugyMm4nfkakGYpGvo5AUo7
6957817650396	 RBGJvwHq7wuasXxjrAQ8WPfnKSkHfBywcr
6932547777291	 RNQapnBqBufDq4NR2C76ut9xEXBg9u7B6s
6932547777291	 RSaTHy9uVFoamMEchp3k9ombWUh4GwahV5
6924000000000	 RXLNQawc36b2gp2SCw9cq5kkzhRjBjBa77
6837807315995	 RM5g8QkZ1nowjy5iKMVnYSTY5kN8ZdJBEj
6773414085665	 RVDrnL99KQFNcCuM2FLDnjUvwUpUgYGcPA
6698994890000	 RDjSUmyQp8DLyoj3unSopHNXna24EWkFfB
6681083870952	 RUqQvuG3jN2HvctUNaQA3THFnd1dy3uwjn
6654132674525	 RHfHV1LTG5rz3T2HApavCto9973puD93qt
6618552881178	 RKencpng8hrpTkgEzpJWxHfo98sibpNxtj
6500789924416	 RYCPhB4tysNZVrJQbTeDaneqbDxxjtazDR
6500111947008	 RVRmHr2KPrLCNmwmqpaa9VNr3E56j3Lo1T
6372959810818	 RAPJuPCGMoPwfeHuckiea21LMek8BkH8Zr
6305046690766	 RWyjRmQuSr3QAiz1W59sZUHriP3L9ypXgT
6187943786697	 RGCCkHkLTkSiQFMeFvWSPzM2rNM3rrDkfw
6147744150488	 RFZb5ZzcGjhb4E3D4dkJJhuMbMSsxSPRj9
6100246414588	 RVYjTFgTdfipoLCNoZh5EJWKYWHPg5ZsgA
6009501796193	 RABtswLLypgTzuJS4RekjHu4MQXtj7NVvL
5951921972943	 RCKHqGy3CusjdKKPzvLqVR2N7SkZEF1GsK
5888300558841	 RWEzWEk5KSa2yBUCdHnoZ4RXS1VReq6omp
5885496025953	 RH9CANWQNvqSktmX39ruDfiNFimcToD2ur
5790059413149	 RP1h1V7cwz6gkqEm1cNdhzbYdTuRxrj5AH
5761573423778	 RBk5FFcP5diDUGf3vwP4WjhAHW2QNsMibC
5665173831525	 RMa1GqqdEanshU6i8L8XHQLaFZ2JQbQSu9
5640066467239	 RV7KBya2TBSDNzYMGz3U1pXLQRA4s5So4k
5493702684090	 RXLQkMiEnjv6Cg3nDaSMj8PhJuneNJvVac
5467523690807	 RDEjHstfafePvHPsLzbMyrcLx9JNyRw4QD
5435709976995	 RFo3eJF3VgS9GGEtUoHDSRhp3TpoiJbyW5
5432064510672	 RVxhGDpMskawydQqTJQsFfhqrSWTzePdoz
5378694214331	 RScvSWFWuGHpgSBpwGms3NvrCAHHLDc7J7
5285250143310	 REVi3JvmoKC58UniTF3PbDJF8QzZ7MWHuZ
5209213106270	 RLusZbW7SKoWn2D5BTEAUisz93w3cwm7Du
5201316670787	 RDsdbqv2qgdDaDzpiSV3BXQB5QManvNtvr
5167547214535	 RVUzSX4V9G59Bg2XSV37hC3dRkaQrFFwLR
5160139500850	 RCvfq5zZLDitc1Pg1ohMtxocKRXBWkpuya
5160119109270	 RHdA3PaMPGUujzs5jwyKP3bnxXHD7ySCsF
5082947700000	 RFd2Y5vd6FkrzfbDsJ7kxSF1u62uCrbNKe
5080919870000	 RMikGU9KzzyzL8jgpWdS5d6TFYz6UH5v6B
5080913630000	 RN5Ju2DDQ4SeWVmVgTsVdRtEyKBsBa363w
5080909245000	 RLBrpeqmZKECeN4oGY3Muiz5EEUnitKfaw
5080905600000	 RDCNEWQQUQMAojr3KxBxRqKMaKdnQR1frb
5050219582225	 RPmqTY6DFLJHzzziFecLnRC4mRKNBYK6xU
5000100000000	 RNFE9ssueHAJmbYwo6UmumXK2rGRoco8xV
5000026914839	 RLgTHF9gr9RQGuazqmY4WtxVArnL1HQ42b
5000000000000	 RAMoPMd1VFDQaoj4AqQA2ZKyanvxjw3cJg
5000000000000	 RHCNR9dVzSoKcfsErRJvpaqpc33D2i2o5T
5000000000000	 RF6X8WDUnMKFMFjkPyubwy2HFAJw1LKBss
5000000000000	 RJ2fJPoLWnXD9KkmYmABtQPrB854rMHghc
5000000000000	 RKRnnvtbaonX5wTzAcyFxLCGDNAC9iLL8S
5000000000000	 RSAdmjJ12uRU2DTFXcjDLEuKn6PfXEd9p9
5000000000000	 RQjMkiP2k4eBKLkrArL1fhzKJ5YYNygpnB
5000000000000	 RGXyhoUuqp7EnsKXrFBy11kZJkvxFCLBRq
5000000000000	 RKvn38FFSQC49P9iu58JqTPRtTiTtw5cDW
5000000000000	 RSH3HXvW4i7jyMwbBWzQr3SGvqLx54jFMH
4953817934527	 RSvDUi3ATzWvtrvFu7MNjGrgAKCQJTQ21y
4922947942009	 RDYFtofDvraF8JW4XJsAHBtBwAfNsTU95A
4910622294643	 RVNWkGzsFG1ZhzKBzzUj7UPzHMu8s1JWfT
4890179101999	 RY4kRGB68Hi73fwqfDMzWwEhU8vbaMRaZ1
4888481071312	 RMtjVRjuBat5Jxmoc19hgu6YZsWpfyx5P6
4780072355700	 RQn6t2uawjdAYGSk8uJNyA5Vz4QL6dkmzJ
4777067998911	 RXSQVXmPWiWdcW6TEQc3txMJaMZkH7mujR
4731483020161	 RMMRt1HrFkdnunVVK4CP2pXqmRdH6jdCMP
4724996816732	 RDFndLD2mAa7V5yXkgAcx5QhHNjficXwNe
4645536507299	 RArt9a3piuz3YVhJorAWMnMYd1jwHKdEqo
4630236459290	 RE4866oJgAjaqvsNEu6qV3korBpR17epUG
4518222053850	 RV3JsiGCq92BXiyo4JvRVJzTAm9RTdnNKn
4500070100476	 RMTHJr5aicEYdiScGxj1L4pabErGqExHDG
4429730433531	 RNrhJLYeG7yMYhTrpkFmP7g4SoEEGZLTg9
4417393043056	 RN17Ba2uJVTaQJSa3JfHBFC17GcvbGnNBo
4389313906238	 RANRULRin9YLk6yy8HiH184X2TixHZpYRo
4188140797798	 RGfJr7RY94adBamoTunFXWfY6NCjnvqhcK
4139950220865	 RGhxXpXSSBTBm9EvNsXnTQczthMCxHX91t
4126400000000	 RRBvAFzFJccFzxRh2Dy2SzA4gT9vksCWkt
4102904980315	 RAJ2UXw4RskMXFJfNbmZUhZ8PjDJ4uwz2W
4067828455143	 RSMaxVRb8MN7i2zDFWzo1NQ1CLt3xAK4ZA
4046277273580	 RJpUiDBNJHq9kWzQ4AzdvTzobkKyWt8dtS
4029930621500	 RAGhPBJE5DZguSra4Biw9xmDHVoTHAmWme
4020199200000	 R9NW9ZDjHbMorFMNXhVHyAGeRLHZa26wkL
4007157861618	 RPfPEU4FfL4eheK1PhFCzhDnRkiwXrpd1L
4004275836497	 RWXYaYNUKDUUeqKsEACwday4JJtRh2BsP9
4000068094488	 RQB9RbqoSr1gmdgdWvuUjNhxFGfXJe5BK5
3974418733942	 RRv4XQKSrTZ74h2K5so56vHmUKY2BXngHJ
3905265040220	 RFk4xbp6QbzjaNjQHP9noEz7ua4rTQDYyt
3899467572831	 RHfG1N6Dn2fib2GLFqL6JitvgWm2gpS9Rx
3878942301518	 RAbXLe4L12wM2CfiweBrGCtYBm6X8XdtFb
3835207306947	 RF8MWcLGtvd87o2XCrnngGzUHrVpuUihgE
3816209405510	 RVGqX8QFkHahTycf8C2vKwKSRVp5o1FetD
3803940127993	 RU62CBPAyx9CNeV3vbR8YuWkXT5QdwDxSG
3780401742898	 RTkvmxME9rVZBY6ABNqkkbqKvn8WUqgQqr
3755230418333	 RMfQwu5ey23eWJ4as2ckd8dqsQJwo836ny
3718330557600	 RXoWchjAaJatpRYGoD7A2tEuYN1jhdrRv3
3708537734081	 RJCBezf4HwreDsMK6tCm5YtcZtfBfeY3wL
3691486263802	 RC1S2CERDJR8BmvF3GZ4sbPviC5JrDYNKe
3683709249870	 RSp4ceoTDQt7fbweFBpEbvbTTH8J9SEp4b
3663221947694	 RXQvVPYDKwxCNWTH1cBpvW1wSU3PF3VZb7
3650889153238	 RSgnczKkn6iqqd3EnsausHduXJerdZ1Rc6
3631592286084	 RXDxBNf7KKJeU7JGa8WHzwzsLQ2KgkHgtC
3606279937074	 R9qNiXB2HrmRZgzQ9htUZ44atBQaMTfj9X
3599922023658	 RDaN2APH2biiKEtAoSceGP73mYmtrhPUU9
3572212930640	 RXcy9GwSCmd5RRsZfuMxaa6GpHqetmrPGU
3542729096210	 RF2CdV6QTdC9md2WJJHEcvViUjyh3GVG5n
3500099600000	 RMDLNFBAMrG4wx8DfsY8qbk75pkgXsCN3R
3497814220744	 RAavuJzo6tmcDmC4g3C7q3j52MpJfL5XJU
3495378683406	 R9trDapz6hPAR8DLAcPoJown9Tf7D8mAhu
3471696525169	 RNVn2FsFKEkQuPmDo1z4g2Gp3kyGZfqVLd
3451267935306	 RHiUqYUohv49bvB2wbDe1mAkwyEFwUEnrb
3419291991687	 RMEue5CEpz3pRF8Q9nSMHaSnhQuxF2bas7
3409220540911	 REXo37Wd91SJ5HNh2b6ffE7DTrW5KyoR3N
3381943741943	 RUyJ7YSdEz44v9VW2HAk1VCy33zjLcGpW9
3351895087833	 RHN64Phj66qK7piS4u2z4egTnDMqRLDpPF
3339251780862	 RGppmF8MJogSt8aqg6bkRjrFwM5MyYwk2h
3338727833079	 R9HT2eAk2g1rCLsgzPDMqjLvVLQRaMNVdr
3286621700000	 R9UwN8txv8hU4WWnwkhDP7g5efcdznLdhY
3285011151341	 R9SAbF75isD3zsuG1Su963V1w4gvzGzhfy
3261066074788	 RLcnhkZr56a9z7oLLrj9ZSoKicpnxPZVVH
3256746282667	 RCciFrbMS9ctK1HpD9jBAFae215smn1HK2
3225034246621	 RPVohBLYLkXRtbqVw7CCkj5DagbVEatc6s
